Nº	FECHA	AÑO	MES	   	PRODUCTO	ENTRADAS	SALIDAS	NETO	COD.2	DEPARTAMENTO	RETIRA/ ENTREGA	OBSERVACIONES
39	03/02/2025	2025	2	A39	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
40	03/02/2025	2025	2	A40	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
41	03/02/2025	2025	2	A41	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
42	03/02/2025	2025	2	A42	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
43	03/02/2025	2025	2	A43	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
44	03/02/2025	2025	2	A44	#N/A	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
45	03/02/2025	2025	2	A45	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
46	03/02/2025	2025	2	A46	#N/A	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
47	03/02/2025	2025	2	A47	CARTUCHO HP 21 NEGRO	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
48	03/02/2025	2025	2	A48	CARTUCHO HP 22 TRICOLOR	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
49	03/02/2025	2025	2	A49	CARTUCHO HP 60 NEGRO XL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
50	03/02/2025	2025	2	A50	CARTUCHO HP 60 XL TRICOLOR	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
51	03/02/2025	2025	2	A51	CARTUCHO HP 662 NEGRO	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
52	03/02/2025	2025	2	A52	CARTUCHO HP 662 TRICOLOR	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
53	03/02/2025	2025	2	A53	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
54	03/02/2025	2025	2	A54	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
55	03/02/2025	2025	2	A55	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
56	03/02/2025	2025	2	A56	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
57	03/02/2025	2025	2	A57	#N/A	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
58	03/02/2025	2025	2	A58	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
59	03/02/2025	2025	2	A59	#N/A	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
60	03/02/2025	2025	2	A60	#N/A	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
61	03/02/2025	2025	2	A61	#N/A	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
62	03/02/2025	2025	2	A62	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
63	03/02/2025	2025	2	A63	CARTUCHO HP 954 AMARILLO XL	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
64	03/02/2025	2025	2	A64	CARTUCHO HP 954 CIAN XL	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
65	03/02/2025	2025	2	A65	CARTUCHO HP 954 MAGENTA XL	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
66	03/02/2025	2025	2	A66	CARTUCHO HP 954 NEGRO XL	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
67	03/02/2025	2025	2	A67	#N/A	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
68	03/02/2025	2025	2	A68	#N/A	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
69	03/02/2025	2025	2	A69	CARTUCHO TINTA TIPO EPSON 664 COLOR AMARILLO	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
70	03/02/2025	2025	2	A70	CARTUCHO TINTA TIPO EPSON 664 COLOR CYAN	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
71	03/02/2025	2025	2	A71	CARTUCHO TINTA TIPO EPSON 664 COLOR MAGENTA	4,00	0,00	4,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
72	03/02/2025	2025	2	A72	CARTUCHO TINTA TIPO EPSON 664 COLOR NEGRO	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
73	03/02/2025	2025	2	A73	CARTUCHO TIPO HP 122 NEGRO	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
74	03/02/2025	2025	2	A74	CARTUCHO TIPO HP 122 TRICOLOR	1,00	0,00	1,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
75	03/02/2025	2025	2	A75	CHINCHES X 5O UNID.	2,00	0,00	2,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
76	03/02/2025	2025	2	A76	CINTA ADHESIVA STICKO 12X60	3,00	0,00	3,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
77	03/02/2025	2025	2	A77	CINTA EMBALAJE	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
78	03/02/2025	2025	2	A78	CINTA PAPEL	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
79	03/02/2025	2025	2	A79	#N/A	0,00	0,00	0,00	O16	DPTO. DE BS. DE ESTADO Y ECONOMATO	ALTA STOCK INICIAL
